ORIGIN_CITY_NAME,O_lat,O_lon,DEST_CITY_NAME,D_lat,D_lon,Count
"Wichita, KS",37.652,-97.259,"Atlanta, GA",33.8444,-84.47399999999999,2129
"Baton Rouge, LA",30.4492,-91.1856,"Atlanta, GA",33.8444,-84.47399999999999,5476
"Madison, WI",43.0696,-89.4239,"Atlanta, GA",33.8444,-84.47399999999999,2006
"Augusta, GA",33.4601,-81.973,"Atlanta, GA",33.8444,-84.47399999999999,5223
"Lexington, KY",38.0378,-84.6164,"Atlanta, GA",33.8444,-84.47399999999999,5055
"Dayton, OH",39.7505,-84.2686,"Atlanta, GA",33.8444,-84.47399999999999,2831
"Manchester, NH",42.9929,-71.4633,"Atlanta, GA",33.8444,-84.47399999999999,729
"Pensacola, FL",30.4223,-87.2248,"Atlanta, GA",33.8444,-84.47399999999999,4967
"Hartford, CT",41.7801,-72.6771,"Atlanta, GA",33.8444,-84.47399999999999,4876
"Grand Rapids, MI",42.9842,-85.6291,"Atlanta, GA",33.8444,-84.47399999999999,2848
"Oklahoma City, OK",35.3513,-97.4953,"Atlanta, GA",33.8444,-84.47399999999999,4472
"Montgomery, AL",32.357,-86.2578,"Atlanta, GA",33.8444,-84.47399999999999,4841
"El Paso, TX",31.7584,-106.4783,"Atlanta, GA",33.8444,-84.47399999999999,1665
"Valparaiso, FL",30.5092,-86.5009,"Atlanta, GA",33.8444,-84.47399999999999,4810
"Albuquerque, NM",35.1996,-106.6448,"Atlanta, GA",33.8444,-84.47399999999999,1774
"Shreveport, LA",32.5037,-93.7487,"Atlanta, GA",33.8444,-84.47399999999999,4434
"Tallahassee, FL",30.4286,-84.2593,"Atlanta, GA",33.8444,-84.47399999999999,4560
"Gainesville, FL",29.6489,-82.325,"Atlanta, GA",33.8444,-84.47399999999999,4553
"Akron, OH",41.0449,-81.52,"Atlanta, GA",33.8444,-84.47399999999999,4538
"Little Rock, AR",34.7483,-92.2819,"Atlanta, GA",33.8444,-84.47399999999999,4413
"Green Bay, WI",44.482,-88.0205,"Atlanta, GA",33.8444,-84.47399999999999,948
"Asheville, NC",35.5971,-82.5565,"Atlanta, GA",33.8444,-84.47399999999999,4343
"White Plains, NY",41.033,-73.7652,"Atlanta, GA",33.8444,-84.47399999999999,4147
"Knoxville, TN",36.0323,-83.8848,"Atlanta, GA",33.8444,-84.47399999999999,4092
"Lafayette, LA",30.2361,-92.0083,"Atlanta, GA",33.8444,-84.47399999999999,2625
"Albany, NY",42.6149,-73.9708,"Atlanta, GA",33.8444,-84.47399999999999,2059
"Fayetteville, AR",36.052,-94.1534,"Atlanta, GA",33.8444,-84.47399999999999,3655
"Flint, MI",42.9659,-83.7808,"Atlanta, GA",33.8444,-84.47399999999999,2074
"Fort Wayne, IN",41.0938,-85.0707,"Atlanta, GA",33.8444,-84.47399999999999,2605
"Fargo, ND",46.9209,-96.8318,"Atlanta, GA",33.8444,-84.47399999999999,57
"Sioux Falls, SD",43.5464,-96.6906,"Atlanta, GA",33.8444,-84.47399999999999,659
"Wilmington, NC",34.2726,-77.9633,"Atlanta, GA",33.8444,-84.47399999999999,3532
"Aspen, CO",39.1951,-106.8236,"Atlanta, GA",33.8444,-84.47399999999999,204
"Fayetteville, NC",35.0743,-78.8836,"Atlanta, GA",33.8444,-84.47399999999999,3484
"Killeen, TX",31.0858,-97.3571,"Atlanta, GA",33.8444,-84.47399999999999,1218
"Rochester, NY",43.1315,-77.6085,"Atlanta, GA",33.8444,-84.47399999999999,2122
"Peoria, IL",40.6931,-89.5898,"Atlanta, GA",33.8444,-84.47399999999999,2008
"Key West, FL",24.6557,-81.3824,"Atlanta, GA",33.8444,-84.47399999999999,3296
"Daytona Beach, FL",29.2012,-81.0371,"Atlanta, GA",33.8444,-84.47399999999999,3223
"Myrtle Beach, SC",33.7587,-78.8044,"Atlanta, GA",33.8444,-84.47399999999999,3153
"Melbourne, FL",28.0691,-80.62,"Atlanta, GA",33.8444,-84.47399999999999,2966
"Springfield, MO",37.2581,-93.3437,"Atlanta, GA",33.8444,-84.47399999999999,2775
"South Bend, IN",41.6727,-86.2535,"Atlanta, GA",33.8444,-84.47399999999999,2601
"Evansville, IN",37.9971,-87.575,"Atlanta, GA",33.8444,-84.47399999999999,2090
"Appleton, WI",44.2773,-88.3976,"Atlanta, GA",33.8444,-84.47399999999999,865
"Rapid City, SD",44.1415,-103.2052,"Atlanta, GA",33.8444,-84.47399999999999,26
"Syracuse, NY",43.0214,-76.1977,"Atlanta, GA",33.8444,-84.47399999999999,2111
"Dothan, AL",31.1481,-85.3718,"Atlanta, GA",33.8444,-84.47399999999999,2755
"Portland, ME",43.6606,-70.2589,"Atlanta, GA",33.8444,-84.47399999999999,1405
"Alexandria, LA",31.2885,-92.4633,"Atlanta, GA",33.8444,-84.47399999999999,2681
"Traverse City, MI",44.693999999999996,-85.6763,"Atlanta, GA",33.8444,-84.47399999999999,62
"Monroe, LA",32.5286,-92.1061,"Atlanta, GA",33.8444,-84.47399999999999,2624
"Burlington, VT",44.483999999999995,-73.2199,"Atlanta, GA",33.8444,-84.47399999999999,660
"Columbus, GA",32.4841,-84.9431,"Atlanta, GA",33.8444,-84.47399999999999,2415
"Bozeman, MT",45.6693,-111.0431,"Atlanta, GA",33.8444,-84.47399999999999,181
"Moline, IL",41.4906,-90.49799999999999,"Atlanta, GA",33.8444,-84.47399999999999,1796
"Lincoln, NE",40.8651,-96.8231,"Atlanta, GA",33.8444,-84.47399999999999,682
"Charlottesville, VA",38.0936,-78.5611,"Atlanta, GA",33.8444,-84.47399999999999,2110
"Valdosta, GA",30.7539,-83.3321,"Atlanta, GA",33.8444,-84.47399999999999,2051
"Brunswick, GA",31.1807,-81.4949,"Atlanta, GA",33.8444,-84.47399999999999,1995
"Albany, GA",31.5678,-84.1619,"Atlanta, GA",33.8444,-84.47399999999999,1965
"Lansing, MI",42.7039,-84.6228,"Atlanta, GA",33.8444,-84.47399999999999,14
"Atlantic City, NJ",39.3642,-74.4233,"Atlanta, GA",33.8444,-84.47399999999999,420
"State College, PA",40.7925,-77.8523,"Atlanta, GA",33.8444,-84.47399999999999,50
"Rochester, MN",44.0496,-92.4896,"Atlanta, GA",33.8444,-84.47399999999999,701
"Trenton, NJ",40.2805,-74.712,"Atlanta, GA",33.8444,-84.47399999999999,586
"Hayden, CO",40.4945,-107.2571,"Atlanta, GA",33.8444,-84.47399999999999,192
"San Francisco, CA",37.7848,-122.7278,"Minneapolis, MN",44.9462,-93.2,5514
"Los Angeles, CA",33.9731,-118.2479,"Minneapolis, MN",44.9462,-93.2,7260
"Chicago, IL",41.9613,-87.8849,"Minneapolis, MN",44.9462,-93.2,20930
"Boston, MA",42.3706,-71.027,"Minneapolis, MN",44.9462,-93.2,4124
"Atlanta, GA",33.8444,-84.47399999999999,"Minneapolis, MN",44.9462,-93.2,10324
"Washington, DC",38.9122,-77.0177,"Minneapolis, MN",44.9462,-93.2,4838
"Las Vegas, NV",36.1721,-115.1224,"Minneapolis, MN",44.9462,-93.2,5615
"Miami, FL",25.7791,-80.1978,"Minneapolis, MN",44.9462,-93.2,1734
"Fort Lauderdale, FL",26.1216,-80.1288,"Minneapolis, MN",44.9462,-93.2,1277
"Orlando, FL",28.5399,-81.3727,"Minneapolis, MN",44.9462,-93.2,3515
"Seattle, WA",47.4323,-121.8034,"Minneapolis, MN",44.9462,-93.2,5849
"Denver, CO",39.7263,-104.8568,"Minneapolis, MN",44.9462,-93.2,12061
"Honolulu, HI",24.8598,-168.0218,"Minneapolis, MN",44.9462,-93.2,178
"Phoenix, AZ",33.704,-112.3518,"Minneapolis, MN",44.9462,-93.2,8688
"San Diego, CA",32.7185,-117.1593,"Minneapolis, MN",44.9462,-93.2,2352
"Tampa, FL",27.9961,-82.58200000000001,"Minneapolis, MN",44.9462,-93.2,2246
"Detroit, MI",42.3474,-83.0604,"Minneapolis, MN",44.9462,-93.2,5848
"Philadelphia, PA",40.0018,-75.1179,"Minneapolis, MN",44.9462,-93.2,5109
"Salt Lake City, UT",40.7559,-111.8967,"Minneapolis, MN",44.9462,-93.2,4010
"Charlotte, NC",35.26,-80.8042,"Minneapolis, MN",44.9462,-93.2,4699
"Baltimore, MD",39.2946,-76.6252,"Minneapolis, MN",44.9462,-93.2,3079
"New Orleans, LA",29.9605,-90.0753,"Minneapolis, MN",44.9462,-93.2,815
"Newark, NJ",40.7361,-74.2251,"Minneapolis, MN",44.9462,-93.2,2317
"San Jose, CA",37.3894,-121.8868,"Minneapolis, MN",44.9462,-93.2,1026
"Cleveland, OH",41.5234,-81.5996,"Minneapolis, MN",44.9462,-93.2,1793
"Jacksonville, FL",30.3375,-81.7686,"Minneapolis, MN",44.9462,-93.2,281
"Sacramento, CA",38.3805,-121.5554,"Minneapolis, MN",44.9462,-93.2,1192
"Milwaukee, WI",43.0113,-87.9584,"Minneapolis, MN",44.9462,-93.2,5208
"Nashville, TN",36.1657,-86.7781,"Minneapolis, MN",44.9462,-93.2,2270
"Portland, OR",45.5078,-122.6897,"Minneapolis, MN",44.9462,-93.2,3178
"San Antonio, TX",29.4711,-98.5356,"Minneapolis, MN",44.9462,-93.2,381
"Austin, TX",30.3264,-97.7713,"Minneapolis, MN",44.9462,-93.2,512
"Kansas City, MO",39.1024,-94.5986,"Minneapolis, MN",44.9462,-93.2,4373
"Columbus, OH",40.0999,-83.0157,"Minneapolis, MN",44.9462,-93.2,1238
"Richmond, VA",37.5593,-77.4471,"Minneapolis, MN",44.9462,-93.2,714
"Pittsburgh, PA",40.4752,-79.9528,"Minneapolis, MN",44.9462,-93.2,1308
"Omaha, NE",41.2917,-96.1711,"Minneapolis, MN",44.9462,-93.2,2931
"Memphis, TN",35.1693,-89.9904,"Minneapolis, MN",44.9462,-93.2,1217
"Reno, NV",39.5268,-119.8113,"Minneapolis, MN",44.9462,-93.2,52
"Cincinnati, OH",39.1668,-84.5382,"Minneapolis, MN",44.9462,-93.2,1047
"Buffalo, NY",42.8967,-78.8846,"Minneapolis, MN",44.9462,-93.2,402
"Louisville, KY",38.189,-85.6768,"Minneapolis, MN",44.9462,-93.2,127
"Norfolk, VA",36.8466,-76.2855,"Minneapolis, MN",44.9462,-93.2,215
"Tulsa, OK",36.0391,-95.8687,"Minneapolis, MN",44.9462,-93.2,904
"Tucson, AZ",32.2139,-110.9694,"Minneapolis, MN",44.9462,-93.2,345
"Wichita, KS",37.652,-97.259,"Minneapolis, MN",44.9462,-93.2,1147
"Madison, WI",43.0696,-89.4239,"Minneapolis, MN",44.9462,-93.2,2704
"Lexington, KY",38.0378,-84.6164,"Minneapolis, MN",44.9462,-93.2,205
"Hartford, CT",41.7801,-72.6771,"Minneapolis, MN",44.9462,-93.2,1634
"Grand Rapids, MI",42.9842,-85.6291,"Minneapolis, MN",44.9462,-93.2,2737
"Palm Springs, CA",33.8414,-116.5347,"Minneapolis, MN",44.9462,-93.2,306
"Albuquerque, NM",35.1996,-106.6448,"Minneapolis, MN",44.9462,-93.2,463
"Green Bay, WI",44.482,-88.0205,"Minneapolis, MN",44.9462,-93.2,2192
"Boise, ID",43.6038,-116.2729,"Minneapolis, MN",44.9462,-93.2,1552
"Fayetteville, AR",36.052,-94.1534,"Minneapolis, MN",44.9462,-93.2,1082
"Fort Wayne, IN",41.0938,-85.0707,"Minneapolis, MN",44.9462,-93.2,658
"Fargo, ND",46.9209,-96.8318,"Minneapolis, MN",44.9462,-93.2,3575
"Sioux Falls, SD",43.5464,-96.6906,"Minneapolis, MN",44.9462,-93.2,2679
"Aspen, CO",39.1951,-106.8236,"Minneapolis, MN",44.9462,-93.2,61
"Rochester, NY",43.1315,-77.6085,"Minneapolis, MN",44.9462,-93.2,292
"Peoria, IL",40.6931,-89.5898,"Minneapolis, MN",44.9462,-93.2,325
"Fairbanks, AK",64.64399999999999,-147.5221,"Minneapolis, MN",44.9462,-93.2,223
"South Bend, IN",41.6727,-86.2535,"Minneapolis, MN",44.9462,-93.2,1249
"Appleton, WI",44.2773,-88.3976,"Minneapolis, MN",44.9462,-93.2,1389
"Idaho Falls, ID",43.5518,-111.8919,"Minneapolis, MN",44.9462,-93.2,30
"Rapid City, SD",44.1415,-103.2052,"Minneapolis, MN",44.9462,-93.2,2888
"Syracuse, NY",43.0214,-76.1977,"Minneapolis, MN",44.9462,-93.2,379
"Traverse City, MI",44.693999999999996,-85.6763,"Minneapolis, MN",44.9462,-93.2,426
"Billings, MT",45.7745,-108.5005,"Minneapolis, MN",44.9462,-93.2,1461
"Kalamazoo, MI",42.2736,-85.5457,"Minneapolis, MN",44.9462,-93.2,326
"Grand Forks, ND",47.901,-97.0446,"Minneapolis, MN",44.9462,-93.2,2362
"Bozeman, MT",45.6693,-111.0431,"Minneapolis, MN",44.9462,-93.2,1540
"Moline, IL",41.4906,-90.49799999999999,"Minneapolis, MN",44.9462,-93.2,380
"Lincoln, NE",40.8651,-96.8231,"Minneapolis, MN",44.9462,-93.2,1338
"Mosinee, WI",44.7997,-89.6845,"Minneapolis, MN",44.9462,-93.2,122
"Williston, ND",48.2257,-103.649,"Minneapolis, MN",44.9462,-93.2,1854
"Jackson, WY",43.4528,-110.7393,"Minneapolis, MN",44.9462,-93.2,246
"Kalispell, MT",48.2028,-114.3039,"Minneapolis, MN",44.9462,-93.2,502
"Lansing, MI",42.7039,-84.6228,"Minneapolis, MN",44.9462,-93.2,995
"Great Falls, MT",47.5098,-111.2734,"Minneapolis, MN",44.9462,-93.2,776
"Helena, MT",46.6131,-112.0213,"Minneapolis, MN",44.9462,-93.2,592
"Pellston, MI",45.5703,-84.8425,"Minneapolis, MN",44.9462,-93.2,70
"Aberdeen, SD",45.4661,-98.4856,"Minneapolis, MN",44.9462,-93.2,1485
"Rochester, MN",44.0496,-92.4896,"Minneapolis, MN",44.9462,-93.2,1294
"Brainerd, MN",46.3502,-94.1,"Minneapolis, MN",44.9462,-93.2,1280
"Hibbing, MN",47.4156,-92.9356,"Minneapolis, MN",44.9462,-93.2,1248
"San Francisco, CA",37.7848,-122.7278,"Ontario, CA",34.84,-115.9671,5117
"Las Vegas, NV",36.1721,-115.1224,"Ontario, CA",34.84,-115.9671,3022
"Denver, CO",39.7263,-104.8568,"Ontario, CA",34.84,-115.9671,2556
"Houston, TX",29.8131,-95.3098,"Ontario, CA",34.84,-115.9671,573
"Phoenix, AZ",33.704,-112.3518,"Ontario, CA",34.84,-115.9671,6255
"Oakland, CA",37.7806,-122.2166,"Ontario, CA",34.84,-115.9671,4728
"San Jose, CA",37.3894,-121.8868,"Ontario, CA",34.84,-115.9671,2869
"Sacramento, CA",38.3805,-121.5554,"Ontario, CA",34.84,-115.9671,4498
"San Francisco, CA",37.7848,-122.7278,"Palm Springs, CA",33.8414,-116.5347,4861
"Los Angeles, CA",33.9731,-118.2479,"Palm Springs, CA",33.8414,-116.5347,1131
"Chicago, IL",41.9613,-87.8849,"Palm Springs, CA",33.8414,-116.5347,843
"Houston, TX",29.8131,-95.3098,"Palm Springs, CA",33.8414,-116.5347,643
"Phoenix, AZ",33.704,-112.3518,"Palm Springs, CA",33.8414,-116.5347,4108
"San Francisco, CA",37.7848,-122.7278,"Honolulu, HI",24.8598,-168.0218,4839
"Los Angeles, CA",33.9731,-118.2479,"Honolulu, HI",24.8598,-168.0218,11424
"Kahului, HI",20.8814,-156.4783,"Honolulu, HI",24.8598,-168.0218,18246
"Anchorage, AK",61.2116,-149.8761,"Honolulu, HI",24.8598,-168.0218,625
"Oakland, CA",37.7806,-122.2166,"Honolulu, HI",24.8598,-168.0218,1129
"Lihue, HI",21.9816,-159.3683,"Honolulu, HI",24.8598,-168.0218,12938
"Newark, NJ",40.7361,-74.2251,"Honolulu, HI",24.8598,-168.0218,725
"San Jose, CA",37.3894,-121.8868,"Honolulu, HI",24.8598,-168.0218,1215
"Hilo, HI",19.7025,-155.0939,"Honolulu, HI",24.8598,-168.0218,10177
"San Francisco, CA",37.7848,-122.7278,"Burbank, CA",34.1862,-118.3009,4775
"Las Vegas, NV",36.1721,-115.1224,"Burbank, CA",34.1862,-118.3009,6743
"Phoenix, AZ",33.704,-112.3518,"Burbank, CA",34.1862,-118.3009,4172
"Oakland, CA",37.7806,-122.2166,"Burbank, CA",34.1862,-118.3009,8101
"San Jose, CA",37.3894,-121.8868,"Burbank, CA",34.1862,-118.3009,4664
"Sacramento, CA",38.3805,-121.5554,"Burbank, CA",34.1862,-118.3009,4588
"San Francisco, CA",37.7848,-122.7278,"Santa Barbara, CA",34.4197,-119.7078,4612
"Seattle, WA",47.4323,-121.8034,"Santa Barbara, CA",34.4197,-119.7078,1016
"Denver, CO",39.7263,-104.8568,"Santa Barbara, CA",34.4197,-119.7078,1462
"Phoenix, AZ",33.704,-112.3518,"Santa Barbara, CA",34.4197,-119.7078,1731
"San Francisco, CA",37.7848,-122.7278,"Philadelphia, PA",40.0018,-75.1179,4561
"Los Angeles, CA",33.9731,-118.2479,"Philadelphia, PA",40.0018,-75.1179,4338
"Chicago, IL",41.9613,-87.8849,"Philadelphia, PA",40.0018,-75.1179,14300
"Boston, MA",42.3706,-71.027,"Philadelphia, PA",40.0018,-75.1179,11253
"Atlanta, GA",33.8444,-84.47399999999999,"Philadelphia, PA",40.0018,-75.1179,14208
"Las Vegas, NV",36.1721,-115.1224,"Philadelphia, PA",40.0018,-75.1179,4543
"Miami, FL",25.7791,-80.1978,"Philadelphia, PA",40.0018,-75.1179,5606
"Minneapolis, MN",44.9462,-93.2,"Philadelphia, PA",40.0018,-75.1179,5113
"Fort Lauderdale, FL",26.1216,-80.1288,"Philadelphia, PA",40.0018,-75.1179,4795
"Orlando, FL",28.5399,-81.3727,"Philadelphia, PA",40.0018,-75.1179,10357
"Houston, TX",29.8131,-95.3098,"Philadelphia, PA",40.0018,-75.1179,3756
"Phoenix, AZ",33.704,-112.3518,"Philadelphia, PA",40.0018,-75.1179,5306
"San Diego, CA",32.7185,-117.1593,"Philadelphia, PA",40.0018,-75.1179,1779
"Tampa, FL",27.9961,-82.58200000000001,"Philadelphia, PA",40.0018,-75.1179,4990
"New Orleans, LA",29.9605,-90.0753,"Philadelphia, PA",40.0018,-75.1179,1121
"Jacksonville, FL",30.3375,-81.7686,"Philadelphia, PA",40.0018,-75.1179,916
"Sacramento, CA",38.3805,-121.5554,"Philadelphia, PA",40.0018,-75.1179,75
"Nashville, TN",36.1657,-86.7781,"Philadelphia, PA",40.0018,-75.1179,1500
"San Antonio, TX",29.4711,-98.5356,"Philadelphia, PA",40.0018,-75.1179,332
"Austin, TX",30.3264,-97.7713,"Philadelphia, PA",40.0018,-75.1179,778
"Fort Myers, FL",26.6306,-81.8506,"Philadelphia, PA",40.0018,-75.1179,2088
"Pittsburgh, PA",40.4752,-79.9528,"Philadelphia, PA",40.0018,-75.1179,1937
"Cincinnati, OH",39.1668,-84.5382,"Philadelphia, PA",40.0018,-75.1179,157
"San Francisco, CA",37.7848,-122.7278,"Austin, TX",30.3264,-97.7713,4301
"Los Angeles, CA",33.9731,-118.2479,"Austin, TX",30.3264,-97.7713,5739
"Chicago, IL",41.9613,-87.8849,"Austin, TX",30.3264,-97.7713,6534
"Atlanta, GA",33.8444,-84.47399999999999,"Austin, TX",30.3264,-97.7713,6719
"Washington, DC",38.9122,-77.0177,"Austin, TX",30.3264,-97.7713,1006
"Las Vegas, NV",36.1721,-115.1224,"Austin, TX",30.3264,-97.7713,2686
"Minneapolis, MN",44.9462,-93.2,"Austin, TX",30.3264,-97.7713,569
"Fort Lauderdale, FL",26.1216,-80.1288,"Austin, TX",30.3264,-97.7713,1932
"Orlando, FL",28.5399,-81.3727,"Austin, TX",30.3264,-97.7713,2193
"Denver, CO",39.7263,-104.8568,"Austin, TX",30.3264,-97.7713,6160
"Houston, TX",29.8131,-95.3098,"Austin, TX",30.3264,-97.7713,7099
"Detroit, MI",42.3474,-83.0604,"Austin, TX",30.3264,-97.7713,763
"Dallas, TX",32.7904,-96.8044,"Austin, TX",30.3264,-97.7713,7615
"Charlotte, NC",35.26,-80.8042,"Austin, TX",30.3264,-97.7713,1440
"Oakland, CA",37.7806,-122.2166,"Austin, TX",30.3264,-97.7713,724
"New Orleans, LA",29.9605,-90.0753,"Austin, TX",30.3264,-97.7713,760
"Newark, NJ",40.7361,-74.2251,"Austin, TX",30.3264,-97.7713,2344
"San Jose, CA",37.3894,-121.8868,"Austin, TX",30.3264,-97.7713,1341
"Memphis, TN",35.1693,-89.9904,"Austin, TX",30.3264,-97.7713,19
"El Paso, TX",31.7584,-106.4783,"Austin, TX",30.3264,-97.7713,1893
"Albuquerque, NM",35.1996,-106.6448,"Austin, TX",30.3264,-97.7713,29
"Long Beach, CA",33.8043,-118.20100000000001,"Austin, TX",30.3264,-97.7713,969
"San Francisco, CA",37.7848,-122.7278,"Charlotte, NC",35.26,-80.8042,3972
"Chicago, IL",41.9613,-87.8849,"Charlotte, NC",35.26,-80.8042,11092
"Boston, MA",42.3706,-71.027,"Charlotte, NC",35.26,-80.8042,7784
"Atlanta, GA",33.8444,-84.47399999999999,"Charlotte, NC",35.26,-80.8042,13736
"Washington, DC",38.9122,-77.0177,"Charlotte, NC",35.26,-80.8042,5677
"Las Vegas, NV",36.1721,-115.1224,"Charlotte, NC",35.26,-80.8042,3417
"Miami, FL",25.7791,-80.1978,"Charlotte, NC",35.26,-80.8042,6307
"Minneapolis, MN",44.9462,-93.2,"Charlotte, NC",35.26,-80.8042,4712
"Fort Lauderdale, FL",26.1216,-80.1288,"Charlotte, NC",35.26,-80.8042,5274
"Orlando, FL",28.5399,-81.3727,"Charlotte, NC",35.26,-80.8042,6611
"Houston, TX",29.8131,-95.3098,"Charlotte, NC",35.26,-80.8042,7301
"Phoenix, AZ",33.704,-112.3518,"Charlotte, NC",35.26,-80.8042,6150
"San Diego, CA",32.7185,-117.1593,"Charlotte, NC",35.26,-80.8042,1579
"Tampa, FL",27.9961,-82.58200000000001,"Charlotte, NC",35.26,-80.8042,6344
"Detroit, MI",42.3474,-83.0604,"Charlotte, NC",35.26,-80.8042,6506
"Philadelphia, PA",40.0018,-75.1179,"Charlotte, NC",35.26,-80.8042,6603
"Baltimore, MD",39.2946,-76.6252,"Charlotte, NC",35.26,-80.8042,7085
"New Orleans, LA",29.9605,-90.0753,"Charlotte, NC",35.26,-80.8042,3208
"Newark, NJ",40.7361,-74.2251,"Charlotte, NC",35.26,-80.8042,7878
"San Jose, CA",37.3894,-121.8868,"Charlotte, NC",35.26,-80.8042,84
"Jacksonville, FL",30.3375,-81.7686,"Charlotte, NC",35.26,-80.8042,4217
"Sacramento, CA",38.3805,-121.5554,"Charlotte, NC",35.26,-80.8042,498
"Nashville, TN",36.1657,-86.7781,"Charlotte, NC",35.26,-80.8042,3227
"Portland, OR",45.5078,-122.6897,"Charlotte, NC",35.26,-80.8042,593
"San Antonio, TX",29.4711,-98.5356,"Charlotte, NC",35.26,-80.8042,1101
"Austin, TX",30.3264,-97.7713,"Charlotte, NC",35.26,-80.8042,1441
"Columbus, OH",40.0999,-83.0157,"Charlotte, NC",35.26,-80.8042,25
"Fort Myers, FL",26.6306,-81.8506,"Charlotte, NC",35.26,-80.8042,3654
"Richmond, VA",37.5593,-77.4471,"Charlotte, NC",35.26,-80.8042,3112
"Pittsburgh, PA",40.4752,-79.9528,"Charlotte, NC",35.26,-80.8042,4992
"Charleston, SC",32.7795,-79.9371,"Charlotte, NC",35.26,-80.8042,786
"Buffalo, NY",42.8967,-78.8846,"Charlotte, NC",35.26,-80.8042,2610
"Norfolk, VA",36.8466,-76.2855,"Charlotte, NC",35.26,-80.8042,1551
"Providence, RI",41.8228,-71.4145,"Charlotte, NC",35.26,-80.8042,2457
"Hartford, CT",41.7801,-72.6771,"Charlotte, NC",35.26,-80.8042,3710
"Albuquerque, NM",35.1996,-106.6448,"Charlotte, NC",35.26,-80.8042,95
"Albany, NY",42.6149,-73.9708,"Charlotte, NC",35.26,-80.8042,1804
"Wilmington, NC",34.2726,-77.9633,"Charlotte, NC",35.26,-80.8042,939
"Rochester, NY",43.1315,-77.6085,"Charlotte, NC",35.26,-80.8042,1044
"Syracuse, NY",43.0214,-76.1977,"Charlotte, NC",35.26,-80.8042,1304
"Portland, ME",43.6606,-70.2589,"Charlotte, NC",35.26,-80.8042,858
"Harrisburg, PA",40.2618,-76.8831,"Charlotte, NC",35.26,-80.8042,503
"Trenton, NJ",40.2805,-74.712,"Charlotte, NC",35.26,-80.8042,445
"San Francisco, CA",37.7848,-122.7278,"Eugene, OR",44.0682,-123.0819,3730
"Denver, CO",39.7263,-104.8568,"Eugene, OR",44.0682,-123.0819,1386
"San Francisco, CA",37.7848,-122.7278,"Kahului, HI",20.8814,-156.4783,3724
"Los Angeles, CA",33.9731,-118.2479,"Kahului, HI",20.8814,-156.4783,6054
"Seattle, WA",47.4323,-121.8034,"Kahului, HI",20.8814,-156.4783,2693
"Honolulu, HI",24.8598,-168.0218,"Kahului, HI",20.8814,-156.4783,18128
"Anchorage, AK",61.2116,-149.8761,"Kahului, HI",20.8814,-156.4783,141
"Lihue, HI",21.9816,-159.3683,"Kahului, HI",20.8814,-156.4783,2868
"San Jose, CA",37.3894,-121.8868,"Kahului, HI",20.8814,-156.4783,1421
"Portland, OR",45.5078,-122.6897,"Kahului, HI",20.8814,-156.4783,1254
"Bellingham, WA",48.748999999999995,-122.4887,"Kahului, HI",20.8814,-156.4783,175
"San Francisco, CA",37.7848,-122.7278,"Sacramento, CA",38.3805,-121.5554,3589
"Los Angeles, CA",33.9731,-118.2479,"Sacramento, CA",38.3805,-121.5554,10960
"Chicago, IL",41.9613,-87.8849,"Sacramento, CA",38.3805,-121.5554,2373
"Washington, DC",38.9122,-77.0177,"Sacramento, CA",38.3805,-121.5554,544
"Las Vegas, NV",36.1721,-115.1224,"Sacramento, CA",38.3805,-121.5554,5484
"Seattle, WA",47.4323,-121.8034,"Sacramento, CA",38.3805,-121.5554,7791
"Denver, CO",39.7263,-104.8568,"Sacramento, CA",38.3805,-121.5554,5481
"Phoenix, AZ",33.704,-112.3518,"Sacramento, CA",38.3805,-121.5554,7042
"San Diego, CA",32.7185,-117.1593,"Sacramento, CA",38.3805,-121.5554,6183
"Salt Lake City, UT",40.7559,-111.8967,"Sacramento, CA",38.3805,-121.5554,3259
"Charlotte, NC",35.26,-80.8042,"Sacramento, CA",38.3805,-121.5554,500
"Baltimore, MD",39.2946,-76.6252,"Sacramento, CA",38.3805,-121.5554,147
"Portland, OR",45.5078,-122.6897,"Sacramento, CA",38.3805,-121.5554,3540
"Santa Ana, CA",33.7523,-117.8541,"Sacramento, CA",38.3805,-121.5554,4694
"Burbank, CA",34.1862,-118.3009,"Sacramento, CA",38.3805,-121.5554,4607
"Ontario, CA",34.84,-115.9671,"Sacramento, CA",38.3805,-121.5554,4477
"Boise, ID",43.6038,-116.2729,"Sacramento, CA",38.3805,-121.5554,309
"San Francisco, CA",37.7848,-122.7278,"Reno, NV",39.5268,-119.8113,3213
"Los Angeles, CA",33.9731,-118.2479,"Reno, NV",39.5268,-119.8113,3786
"Chicago, IL",41.9613,-87.8849,"Reno, NV",39.5268,-119.8113,1289
"Las Vegas, NV",36.1721,-115.1224,"Reno, NV",39.5268,-119.8113,6823
"Denver, CO",39.7263,-104.8568,"Reno, NV",39.5268,-119.8113,3012
"San Diego, CA",32.7185,-117.1593,"Reno, NV",39.5268,-119.8113,1448
"Oakland, CA",37.7806,-122.2166,"Reno, NV",39.5268,-119.8113,596
"Long Beach, CA",33.8043,-118.20100000000001,"Reno, NV",39.5268,-119.8113,139
"San Francisco, CA",37.7848,-122.7278,"Medford, OR",42.2818,-122.9054,3003
"Denver, CO",39.7263,-104.8568,"Medford, OR",42.2818,-122.9054,1232
